-3.028098,0.49786
-2.97913,0.4791242
-2.930034,0.4607262
-2.880822,0.4426223
-2.831517,0.4247726
-2.782136,0.407135
-2.73269,0.3896646
-2.683199,0.372317
-2.633684,0.3550452
-2.584219,0.3378981
-2.534487,0.3213108
-2.48454,0.305395
-2.434391,0.2901307
-2.384048,0.275497
-2.333534,0.2614753
-2.282861,0.2480434
-2.232042,0.2351791
-2.181091,0.2228598
-2.130015,0.2110608
-2.078826,0.1997582
-2.027535,0.1889277
-1.97615,0.178544
-1.924681,0.1685821
-1.873135,0.1590165
-1.821524,0.1498217
-1.769849,0.1409713
-1.718121,0.1324394
-1.666348,0.1242005
-1.614532,0.1162276
-1.562683,0.108495
-1.510808,0.1009766
-1.458909,0.09364561
-1.406996,0.08647615
-1.355076,0.07944219
-1.303009,0.07252555
-1.251086,0.06600535
-1.199177,0.0599423
-1.147209,0.05434491
-1.095183,0.04922398
-1.043199,0.04458972
-0.9912293,0.04042845
-0.9392262,0.03671538
-0.8872374,0.03342249
-0.8352212,0.03050659
-0.7832215,0.02792279
-0.7312268,0.02561892
-0.6791708,0.02353983
-0.6270405,0.02163445
-0.5749518,0.01985912
-0.5228786,0.01816941
-0.4707485,0.01652513
-0.4185715,0.01489431
-0.36636,0.01325034
-0.3141197,0.01157128
-0.2618583,0.009839694
-0.2095785,0.008041792
-0.1572698,0.006166532
-0.1049197,0.004205434
-0.05250756,0.002151795
